STDR_YY,ORG_CD,POPUL_CNT,HOHOLD_CNT,RESI_CNT,BUGE_AMT,REGION_CD,ADMDSTRC_CD,FULL_SQUARE,ROAD_SQUARE,CULT_SQUARE,FORE_SQUARE,RIVER_SQUARE,COAST_ADJ_AT,INLAND_CTY_AT,PBORD_AMT,TRSPT_AMT,MNCP_AMT,LCPB_AMT,COAST_LEN,GVN_MNG_SQUARE,GVN_SPRT_SQUARE,ETC_SQUARE,DMG_STORM_FLOOD_AMT,CRTR_ID,LAST_MODUSR_ID,CREAT_DT,LAST_MODF_DT
2022,4520000,334539,,,,CCA,MNC,,,,19500706,,1,0,,,,,7.63,,,,,skgo,skgo,20230203,20230203
2022,4530000,176413,,,,CCA,MNC,,,,19810607,,1,0,,,,,146.1,,,,,skgo,skgo,20230203,20230203
2022,4540000,112617,,,,CCA,MNC,,,,19610930,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4550000,50092,,,,CCA,MNC,,,,20110225,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4570000,62343,,,,CCA,MNC,,,,19861007,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4580000,49964,,,,CCA,MNC,,,,19400818,,1,0,,,,,110.42,,,,,skgo,skgo,20230203,20230203
2022,4590000,30266,,,,CCA,MNC,,,,19830530,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4600000,98068,,,,CCA,MNC,,,,19510725,,1,0,,,,,25.09,,,,,skgo,skgo,20230203,20230203
2022,4610000,77385,,,,CCA,MNC,,,,19630802,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4620000,61335,,,,CCA,MNC,,,,19590607,,1,0,,,,,546.27,,,,,skgo,skgo,20230203,20230203
2022,4640000,651495,,,,HNA,MNC,,,,19160921,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4670000,262467,,,,HNA,MNC,,,,19211121,,1,0,,,,,278.36,,,,,skgo,skgo,20230203,20230203
2022,4680000,273697,,,,HNA,MNC,,,,19320610,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4690000,105081,,,,HNA,MNC,,,,19871231,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4700000,77948,,,,HNA,MNC,,,,20270805,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4710000,81455,,,,HNA,MNC,,,,19241005,,1,0,,,,,81.99,,,,,skgo,skgo,20230203,20230203
2022,4720000,92422,,,,HNA,MNC,,,,20600531,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4730000,24550,,,,HNA,MNC,,,,20620823,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4740000,23489,,,,HNA,MNC,,,,20410215,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4750000,21336,,,,HNA,MNC,,,,20090530,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4760000,26508,,,,HNA,MNC,,,,20121126,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4770000,26727,,,,HNA,MNC,,,,19891031,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4780000,52338,,,,HNA,MNC,,,,19620806,,1,0,,,,,10.88,,,,,skgo,skgo,20230203,20230203
2022,4790000,50094,,,,HNA,MNC,,,,19560502,,1,0,,,,,178.01,,,,,skgo,skgo,20230203,20230203
2022,4800000,216939,,,,HNA,MNC,,,,19030115,,1,0,,,,,82.74,,,,,skgo,skgo,20230203,20230203
