ORGAN_CODE,INSTI_NM,YYMM,VAL
4330000,자치단체,2019,"532,077,525,573"
4340000,자치단체,2019,"437,596,259,231"
4350000,자치단체,2019,"376,513,288,011"
6430000,자치단체,2019,"5,521,882,596,393"
4390000,자치단체,2019,"1,125,443,113,959"
4400000,자치단체,2019,"854,036,942,112"
5710000,자치단체,2019,"2,836,705,347,375"
4420000,자치단체,2019,"455,795,690,446"
4430000,자치단체,2019,"503,149,387,970"
4440000,자치단체,2019,"532,734,301,750"
4450000,자치단체,2019,"535,110,589,334"
4460000,자치단체,2019,"562,185,194,560"
4470000,자치단체,2019,"650,960,533,084"
4480000,자치단체,2019,"407,075,470,170"
5570000,자치단체,2019,"234,999,869,995"
6440000,자치단체,2019,"7,525,280,360,983"
4490000,자치단체,2019,"1,890,029,109,273"
4500000,자치단체,2019,"921,110,447,500"
4510000,자치단체,2019,"831,432,276,303"
4520000,자치단체,2019,"1,257,647,046,842"
4530000,자치단체,2019,"1,079,648,555,569"
4540000,자치단체,2019,"874,993,239,816"
5580000,자치단체,2019,"259,317,501,264"
5680000,자치단체,2019,"941,442,939,399"
4550000,자치단체,2019,"509,173,703,899"
4570000,자치단체,2019,"839,539,876,916"
4580000,자치단체,2019,"572,503,507,796"
4590000,자치단체,2019,"454,762,652,370"
4600000,자치단체,2019,"687,493,749,538"
4610000,자치단체,2019,"713,355,684,056"
4620000,자치단체,2019,"578,629,349,516"
6450000,자치단체,2019,"7,428,349,838,333"
4640000,자치단체,2019,"1,967,262,790,565"
4670000,자치단체,2019,"1,370,066,031,979"
4680000,자치단체,2019,"1,310,967,380,568"
4690000,자치단체,2019,"890,256,467,967"
4700000,자치단체,2019,"803,010,941,618"
4710000,자치단체,2019,"895,692,974,308"
4720000,자치단체,2019,"643,014,637,284"
4730000,자치단체,2019,"433,538,190,560"
4740000,자치단체,2019,"374,020,122,053"
4750000,자치단체,2019,"404,577,594,284"
4760000,자치단체,2019,"417,113,292,377"
4770000,자치단체,2019,"431,514,743,785"
4780000,자치단체,2019,"654,537,562,669"
4790000,자치단체,2019,"604,120,825,563"
6460000,자치단체,2019,"8,832,426,627,320"
4800000,자치단체,2019,"936,599,314,515"
4810000,자치단체,2019,"1,414,252,760,042"
4820000,자치단체,2019,"1,319,597,373,310"
4830000,자치단체,2019,"856,832,156,042"
4840000,자치단체,2019,"897,279,892,906"
4850000,자치단체,2019,"464,861,519,659"
4860000,자치단체,2019,"435,573,703,363"
4870000,자치단체,2019,"325,868,789,177"
4880000,자치단체,2019,"798,700,705,692"
4890000,자치단체,2019,"685,935,185,385"
4900000,자치단체,2019,"694,019,209,267"
4910000,자치단체,2019,"517,211,420,966"
4920000,자치단체,2019,"474,439,965,601"
4930000,자치단체,2019,"925,165,717,311"
4940000,자치단체,2019,"602,832,131,009"
4950000,자치단체,2019,"677,450,176,310"
4960000,자치단체,2019,"411,942,336,745"
4970000,자치단체,2019,"611,456,052,539"
4980000,자치단체,2019,"424,984,514,934"
4990000,자치단체,2019,"571,384,697,810"
5000000,자치단체,2019,"474,073,799,241"
5010000,자치단체,2019,"711,449,670,476"
6470000,자치단체,2019,"10,549,272,440,514"
5020000,자치단체,2019,"1,985,135,383,530"
5050000,자치단체,2019,"1,351,360,966,928"
5060000,자치단체,2019,"967,504,129,937"
5070000,자치단체,2019,"1,270,948,770,769"
5080000,자치단체,2019,"1,317,936,547,830"
5090000,자치단체,2019,"738,840,180,810"
5100000,자치단체,2019,"873,075,073,848"
5110000,자치단체,2019,"1,142,814,768,437"
5120000,자치단체,2019,"697,230,309,489"
5130000,자치단체,2019,"1,032,381,654,556"
5140000,자치단체,2019,"348,753,469,117"
5150000,자치단체,2019,"688,692,325,790"
5160000,자치단체,2019,"373,362,095,534"
5170000,자치단체,2019,"338,905,726,159"
5180000,자치단체,2019,"461,754,522,029"
5190000,자치단체,2019,"385,224,907,660"
5200000,자치단체,2019,"327,492,491,782"
5210000,자치단체,2019,"492,437,780,822"
5220000,자치단체,2019,"506,926,615,803"
5230000,자치단체,2019,"465,425,803,230"
5240000,자치단체,2019,"444,492,225,044"
5250000,자치단체,2019,"613,882,532,220"
5260000,자치단체,2019,"180,128,515,626"
6480000,자치단체,2019,"9,357,826,064,310"
5670000,자치단체,2019,"3,474,635,188,036"
5310000,자치단체,2019,"1,693,116,971,432"
5330000,자치단체,2019,"705,566,643,409"
5340000,자치단체,2019,"700,014,241,988"
5350000,자치단체,2019,"1,545,450,965,058"
5360000,자치단체,2019,"828,297,978,293"
5370000,자치단체,2019,"864,405,919,679"
5380000,자치단체,2019,"1,150,261,454,486"
5390000,자치단체,2019,"444,208,363,135"
5400000,자치단체,2019,"499,103,784,825"
5410000,자치단체,2019,"576,724,129,590"
5420000,자치단체,2019,"489,002,419,327"
5430000,자치단체,2019,"480,271,648,814"
5440000,자치단체,2019,"447,013,104,100"
5450000,자치단체,2019,"451,926,976,780"
5460000,자치단체,2019,"495,328,507,885"
5470000,자치단체,2019,"663,894,635,776"
5480000,자치단체,2019,"641,584,158,848"
6500000,자치단체,2019,"5,911,608,669,360"
6110000,자치단체,2020,"42,301,082,984,282"
3000000,자치단체,2020,"710,842,836,502"
3010000,자치단체,2020,"620,435,176,108"
3020000,자치단체,2020,"647,624,277,097"
3030000,자치단체,2020,"773,127,358,800"
3040000,자치단체,2020,"906,770,727,273"
3050000,자치단체,2020,"870,363,822,558"
3060000,자치단체,2020,"1,046,761,075,847"
3070000,자치단체,2020,"1,028,373,617,823"
3080000,자치단체,2020,"953,764,564,452"
3090000,자치단체,2020,"865,504,834,828"
3100000,자치단체,2020,"1,326,524,123,053"
3110000,자치단체,2020,"1,104,064,426,937"
3120000,자치단체,2020,"833,195,464,525"
3130000,자치단체,2020,"922,277,600,261"
3140000,자치단체,2020,"1,042,507,876,258"
3150000,자치단체,2020,"1,365,978,502,383"
3160000,자치단체,2020,"1,000,939,714,443"
3170000,자치단체,2020,"706,008,393,984"
3180000,자치단체,2020,"918,771,437,466"
3190000,자치단체,2020,"936,490,606,380"
3200000,자치단체,2020,"1,085,958,755,792"
3210000,자치단체,2020,"1,055,417,686,055"
3220000,자치단체,2020,"1,574,235,212,062"
3230000,자치단체,2020,"1,220,734,802,353"
3240000,자치단체,2020,"1,086,009,401,233"
6260000,자치단체,2020,"14,065,673,444,812"
3250000,자치단체,2020,"239,993,594,061"
3260000,자치단체,2020,"381,228,609,528"
3270000,자치단체,2020,"346,259,430,577"
3280000,자치단체,2020,"406,377,156,358"
3290000,자치단체,2020,"814,204,148,106"
3300000,자치단체,2020,"621,290,602,440"
3310000,자치단체,2020,"602,504,439,419"
3320000,자치단체,2020,"711,241,546,660"
3330000,자치단체,2020,"899,643,306,239"
3340000,자치단체,2020,"777,955,598,044"
3350000,자치단체,2020,"580,476,655,083"
3360000,자치단체,2020,"491,234,972,640"
3370000,자치단체,2020,"520,510,752,160"
3380000,자치단체,2020,"465,039,149,140"
3390000,자치단체,2020,"556,041,050,418"
3400000,자치단체,2020,"690,123,053,691"
6270000,자치단체,2020,"12,009,942,191,946"
3410000,자치단체,2020,"389,377,803,341"
3420000,자치단체,2020,"900,749,671,197"
3430000,자치단체,2020,"590,092,776,359"
3440000,자치단체,2020,"522,430,865,873"
3450000,자치단체,2020,"971,243,188,887"
3460000,자치단체,2020,"990,791,997,593"
3470000,자치단체,2020,"1,180,043,571,334"
3480000,자치단체,2020,"1,030,786,152,245"
6280000,자치단체,2020,"12,152,761,715,347"
3490000,자치단체,2020,"466,628,942,914"
3500000,자치단체,2020,"377,222,154,391"
3510500,자치단체,2020,"900,450,797,894"
3520000,자치단체,2020,"750,337,629,632"
3530000,자치단체,2020,"1,121,381,126,392"
3540000,자치단체,2020,"1,111,589,694,730"
3550000,자치단체,2020,"683,658,823,673"
3560000,자치단체,2020,"1,149,443,813,915"
3570000,자치단체,2020,"654,616,350,815"
3580000,자치단체,2020,"385,451,315,849"
6290000,자치단체,2020,"6,580,119,541,084"
3590000,자치단체,2020,"447,293,520,802"
3600000,자치단체,2020,"698,955,385,233"
3610000,자치단체,2020,"595,340,675,296"
3620000,자치단체,2020,"1,042,771,787,504"
3630000,자치단체,2020,"965,168,007,568"
6300000,자치단체,2020,"6,620,403,071,412"
3640000,자치단체,2020,"643,397,030,219"
3650000,자치단체,2020,"599,812,974,983"
3660000,자치단체,2020,"987,708,427,231"
3670000,자치단체,2020,"759,499,354,389"
3680000,자치단체,2020,"567,080,320,412"
6310000,자치단체,2020,"4,577,489,415,308"
3690000,자치단체,2020,"487,628,080,424"
3700000,자치단체,2020,"651,444,761,485"
3710000,자치단체,2020,"380,572,160,928"
3720000,자치단체,2020,"504,291,728,546"
3730000,자치단체,2020,"963,446,669,833"
5690000,자치단체,2020,"1,681,408,553,360"
6410000,자치단체,2020,"35,823,844,040,577"
3740000,자치단체,2020,"3,611,474,238,418"
3780000,자치단체,2020,"3,738,527,965,552"
3820000,자치단체,2020,"1,542,328,070,553"
3830000,자치단체,2020,"1,851,419,093,594"
3860000,자치단체,2020,"2,384,486,942,727"
3900000,자치단체,2020,"966,801,360,695"
3910000,자치단체,2020,"2,373,388,609,014"
3920000,자치단체,2020,"567,697,338,883"
3930000,자치단체,2020,"2,677,387,562,317"
3940000,자치단체,2020,"3,193,089,635,711"
3970000,자치단체,2020,"840,562,513,287"
3980000,자치단체,2020,"725,498,497,570"
3990000,자치단체,2020,"2,283,060,135,296"
4000000,자치단체,2020,"798,755,194,007"
4010000,자치단체,2020,"1,770,730,623,968"
4020000,자치단체,2020,"899,192,990,813"
4030000,자치단체,2020,"559,208,536,688"
4040000,자치단체,2020,"895,107,670,200"
4050000,자치단체,2020,"3,007,543,195,963"
4060000,자치단체,2020,"1,874,426,947,047"
4070000,자치단체,2020,"1,509,852,666,411"
4080000,자치단체,2020,"1,104,321,204,420"
4090000,자치단체,2020,"1,726,435,783,045"
5530000,자치단체,2020,"3,152,184,022,881"
5540000,자치단체,2020,"1,408,487,901,418"
5590000,자치단체,2020,"1,020,172,612,738"
5600000,자치단체,2020,"1,325,121,259,051"
5700000,자치단체,2020,"1,082,182,067,926"
4140000,자치단체,2020,"709,275,900,162"
4160000,자치단체,2020,"565,057,164,296"
4170000,자치단체,2020,"876,473,619,506"
6420000,자치단체,2020,"8,327,721,338,752"
4180000,자치단체,2020,"1,493,691,074,224"
4190000,자치단체,2020,"1,659,048,925,471"
4200000,자치단체,2020,"1,310,053,968,846"
4210000,자치단체,2020,"529,147,266,727"
4220000,자치단체,2020,"414,270,853,346"
4230000,자치단체,2020,"527,613,479,523"
4240000,자치단체,2020,"795,491,893,122"
4250000,자치단체,2020,"757,037,129,595"
4260000,자치단체,2020,"572,594,258,222"
4270000,자치단체,2020,"500,199,407,096"
4280000,자치단체,2020,"526,613,278,699"
4290000,자치단체,2020,"556,910,942,315"
4300000,자치단체,2020,"550,750,216,034"
4310000,자치단체,2020,"388,963,639,917"
4320000,자치단체,2020,"427,484,246,792"
4330000,자치단체,2020,"582,063,024,063"
4340000,자치단체,2020,"434,036,298,622"
4350000,자치단체,2020,"382,973,443,885"
6430000,자치단체,2020,"6,611,240,831,098"
4390000,자치단체,2020,"1,308,545,636,182"
4400000,자치단체,2020,"1,052,464,713,259"
5710000,자치단체,2020,"3,260,525,667,683"
4420000,자치단체,2020,"502,580,568,734"
4430000,자치단체,2020,"560,407,878,450"
4440000,자치단체,2020,"597,030,057,585"
4450000,자치단체,2020,"561,835,760,651"
4460000,자치단체,2020,"599,494,038,510"
4470000,자치단체,2020,"731,480,798,556"
4480000,자치단체,2020,"419,740,324,640"
5570000,자치단체,2020,"269,827,099,154"
6440000,자치단체,2020,"8,916,318,622,900"
4490000,자치단체,2020,"2,294,518,346,068"
4500000,자치단체,2020,"977,357,493,750"
4510000,자치단체,2020,"973,159,211,267"
4520000,자치단체,2020,"1,529,479,642,186"
4530000,자치단체,2020,"1,130,547,257,744"
4540000,자치단체,2020,"969,369,027,838"
5580000,자치단체,2020,"281,696,169,239"
5680000,자치단체,2020,"1,119,781,351,701"
4550000,자치단체,2020,"576,873,734,615"
4570000,자치단체,2020,"909,915,969,896"
4580000,자치단체,2020,"656,138,862,310"
4590000,자치단체,2020,"468,714,753,944"
4600000,자치단체,2020,"756,826,917,907"
4610000,자치단체,2020,"774,287,850,180"
4620000,자치단체,2020,"655,581,463,004"
6450000,자치단체,2020,"8,883,539,822,382"
4640000,자치단체,2020,"2,368,767,439,899"
4670000,자치단체,2020,"1,620,884,833,297"
4680000,자치단체,2020,"1,602,734,592,849"
4690000,자치단체,2020,"1,071,987,311,146"
4700000,자치단체,2020,"928,513,892,642"
4710000,자치단체,2020,"1,046,421,019,760"
4720000,자치단체,2020,"782,430,208,094"
4730000,자치단체,2020,"476,653,791,230"
4740000,자치단체,2020,"441,768,939,912"
4750000,자치단체,2020,"456,374,414,724"
4760000,자치단체,2020,"482,489,531,277"
4770000,자치단체,2020,"477,863,240,376"
4780000,자치단체,2020,"738,890,097,804"
4790000,자치단체,2020,"675,090,514,797"
6460000,자치단체,2020,"10,437,439,363,482"
4800000,자치단체,2020,"1,041,797,589,377"
4810000,자치단체,2020,"1,614,920,386,058"
4820000,자치단체,2020,"1,470,492,535,341"
4830000,자치단체,2020,"928,463,067,868"
4840000,자치단체,2020,"1,043,013,002,342"
4850000,자치단체,2020,"522,187,874,121"
4860000,자치단체,2020,"468,587,247,367"
4870000,자치단체,2020,"372,511,511,939"
4880000,자치단체,2020,"876,401,767,181"
4890000,자치단체,2020,"638,984,821,971"
4900000,자치단체,2020,"697,316,247,781"
4910000,자치단체,2020,"551,178,261,982"
4920000,자치단체,2020,"498,692,807,742"
4930000,자치단체,2020,"1,061,487,615,211"
4940000,자치단체,2020,"677,624,508,772"
4950000,자치단체,2020,"800,801,873,900"
4960000,자치단체,2020,"453,895,668,137"
4970000,자치단체,2020,"659,924,634,801"
4980000,자치단체,2020,"480,781,155,661"
4990000,자치단체,2020,"650,665,065,156"
5000000,자치단체,2020,"541,712,953,629"
5010000,자치단체,2020,"793,353,826,946"
6470000,자치단체,2020,"12,131,492,072,253"
5020000,자치단체,2020,"2,426,802,394,263"
5050000,자치단체,2020,"1,535,084,484,471"
5060000,자치단체,2020,"1,064,916,371,887"
5070000,자치단체,2020,"1,365,574,749,280"
5080000,자치단체,2020,"1,537,820,446,302"
5090000,자치단체,2020,"880,295,083,762"
5100000,자치단체,2020,"1,004,038,617,315"
5110000,자치단체,2020,"1,311,278,647,304"
5120000,자치단체,2020,"744,765,545,725"
5130000,자치단체,2020,"1,350,959,481,206"
5140000,자치단체,2020,"397,900,210,988"
5150000,자치단체,2020,"740,677,431,805"
5160000,자치단체,2020,"414,444,229,754"
5170000,자치단체,2020,"362,665,638,830"
5180000,자치단체,2020,"566,728,670,924"
5190000,자치단체,2020,"460,708,038,133"
5200000,자치단체,2020,"355,596,313,164"
5210000,자치단체,2020,"557,367,986,282"
5220000,자치단체,2020,"599,798,026,779"
5230000,자치단체,2020,"553,736,258,331"
5240000,자치단체,2020,"508,895,263,980"
5250000,자치단체,2020,"769,373,669,354"
5260000,자치단체,2020,"211,900,465,816"
6480000,자치단체,2020,"11,764,395,723,254"
5670000,자치단체,2020,"4,045,708,156,809"
5310000,자치단체,2020,"1,982,181,941,361"
5330000,자치단체,2020,"804,985,042,850"
5340000,자치단체,2020,"771,674,616,761"
5350000,자치단체,2020,"1,932,282,882,650"
5360000,자치단체,2020,"950,021,497,335"
5370000,자치단체,2020,"1,104,046,033,394"
5380000,자치단체,2020,"1,374,312,007,140"
5390000,자치단체,2020,"477,682,891,288"
5400000,자치단체,2020,"601,524,307,831"
5410000,자치단체,2020,"598,626,869,567"
5420000,자치단체,2020,"623,132,458,580"
5430000,자치단체,2020,"554,515,862,568"
5440000,자치단체,2020,"574,461,659,689"
5450000,자치단체,2020,"512,626,353,990"
5460000,자치단체,2020,"547,570,652,174"
5470000,자치단체,2020,"765,785,622,773"
5480000,자치단체,2020,"671,808,295,298"
6500000,자치단체,2020,"6,009,905,855,175"
6110000,자치단체,2021,"41,853,195,072,822"
3000000,자치단체,2021,"706,316,519,285"
3010000,자치단체,2021,"591,055,929,925"
3020000,자치단체,2021,"658,549,776,930"
3030000,자치단체,2021,"782,823,781,274"
3040000,자치단체,2021,"878,778,342,459"
3050000,자치단체,2021,"877,249,261,067"
3060000,자치단체,2021,"1,015,672,263,465"
3070000,자치단체,2021,"1,059,925,213,341"
3080000,자치단체,2021,"978,046,784,093"
3090000,자치단체,2021,"861,530,115,778"
3100000,자치단체,2021,"1,246,316,442,150"
3110000,자치단체,2021,"1,119,055,359,779"
3120000,자치단체,2021,"813,119,479,950"
3130000,자치단체,2021,"911,105,390,849"
3140000,자치단체,2021,"1,019,826,610,798"
3150000,자치단체,2021,"1,396,068,998,009"
3160000,자치단체,2021,"970,402,051,185"
3170000,자치단체,2021,"696,953,325,203"
3180000,자치단체,2021,"894,423,566,333"
3190000,자치단체,2021,"898,300,437,566"
3200000,자치단체,2021,"1,081,316,524,877"
3210000,자치단체,2021,"991,799,304,268"
3220000,자치단체,2021,"1,665,048,735,865"
3230000,자치단체,2021,"1,168,424,292,741"
3240000,자치단체,2021,"1,079,839,528,653"
6260000,자치단체,2021,"14,677,086,676,380"
3250000,자치단체,2021,"257,734,473,148"
3260000,자치단체,2021,"399,056,071,628"
3270000,자치단체,2021,"384,887,417,086"
3280000,자치단체,2021,"416,029,471,282"
3290000,자치단체,2021,"803,270,101,746"
3300000,자치단체,2021,"646,313,203,590"
3310000,자치단체,2021,"592,732,870,975"
3320000,자치단체,2021,"700,045,643,350"
3330000,자치단체,2021,"874,476,094,416"
3340000,자치단체,2021,"765,199,713,247"
3350000,자치단체,2021,"549,569,489,496"
3360000,자치단체,2021,"501,754,041,359"
3370000,자치단체,2021,"530,192,858,840"
3380000,자치단체,2021,"452,232,254,870"
3390000,자치단체,2021,"541,189,290,456"
3400000,자치단체,2021,"709,098,833,644"
6270000,자치단체,2021,"10,632,082,868,108"
3410000,자치단체,2021,"388,293,104,022"
3420000,자치단체,2021,"837,844,752,280"
3430000,자치단체,2021,"586,369,395,154"
3440000,자치단체,2021,"535,758,023,148"
3450000,자치단체,2021,"878,839,458,666"
3460000,자치단체,2021,"884,999,965,373"
3470000,자치단체,2021,"1,063,837,478,455"
3480000,자치단체,2021,"990,297,534,980"
6280000,자치단체,2021,"14,084,090,817,427"
3490000,자치단체,2021,"546,335,786,482"
3500000,자치단체,2021,"416,497,803,774"
3510500,자치단체,2021,"965,073,324,083"
3520000,자치단체,2021,"822,279,113,722"
3530000,자치단체,2021,"1,168,679,303,811"
3540000,자치단체,2021,"1,178,357,041,961"
3550000,자치단체,2021,"730,200,256,034"
3560000,자치단체,2021,"1,254,564,966,205"
3570000,자치단체,2021,"672,117,913,949"
3580000,자치단체,2021,"407,691,198,926"
6290000,자치단체,2021,"7,089,286,461,800"
3590000,자치단체,2021,"467,872,492,177"
3600000,자치단체,2021,"713,527,602,970"
3610000,자치단체,2021,"642,625,517,379"
3620000,자치단체,2021,"1,088,627,066,483"
3630000,자치단체,2021,"983,839,802,655"
6300000,자치단체,2021,"6,958,771,222,729"
3640000,자치단체,2021,"660,386,825,310"
3650000,자치단체,2021,"616,284,295,434"
3660000,자치단체,2021,"1,006,829,135,846"
3670000,자치단체,2021,"750,141,689,809"
3680000,자치단체,2021,"575,177,985,458"
6310000,자치단체,2021,"4,520,766,621,590"
3690000,자치단체,2021,"489,888,865,973"
3700000,자치단체,2021,"649,595,517,195"
3710000,자치단체,2021,"372,771,199,608"
3720000,자치단체,2021,"504,625,298,994"
3730000,자치단체,2021,"908,961,696,044"
5690000,자치단체,2021,"2,025,086,581,830"
6410000,자치단체,2021,"40,298,578,822,610"
3740000,자치단체,2021,"3,513,672,520,583"
3780000,자치단체,2021,"3,968,915,959,617"
3820000,자치단체,2021,"1,605,731,142,701"
3830000,자치단체,2021,"1,922,348,588,349"
3860000,자치단체,2021,"2,561,397,662,096"
3900000,자치단체,2021,"1,013,145,719,870"
3910000,자치단체,2021,"2,421,492,138,481"
3920000,자치단체,2021,"654,779,023,827"
3930000,자치단체,2021,"2,439,052,303,532"
3940000,자치단체,2021,"3,322,119,806,762"
3970000,자치단체,2021,"740,227,861,115"
3980000,자치단체,2021,"840,486,465,649"
3990000,자치단체,2021,"2,248,190,182,736"
4000000,자치단체,2021,"785,350,173,984"
4010000,자치단체,2021,"1,749,586,777,973"
4020000,자치단체,2021,"945,013,941,810"
4030000,자치단체,2021,"631,055,513,642"
4040000,자치단체,2021,"1,136,525,590,068"
4050000,자치단체,2021,"2,937,045,347,003"
4060000,자치단체,2021,"1,967,314,039,961"
4070000,자치단체,2021,"1,612,345,921,844"
4080000,자치단체,2021,"1,253,273,840,145"
4090000,자치단체,2021,"1,840,046,803,285"
5530000,자치단체,2021,"3,184,734,976,289"
5540000,자치단체,2021,"1,558,721,938,994"
5590000,자치단체,2021,"1,089,615,660,168"
5600000,자치단체,2021,"1,309,039,040,530"
5700000,자치단체,2021,"1,220,118,232,509"
4140000,자치단체,2021,"734,595,445,302"
4160000,자치단체,2021,"705,816,103,875"
4170000,자치단체,2021,"925,747,129,736"
6420000,자치단체,2021,"8,561,103,907,118"
4180000,자치단체,2021,"1,581,035,943,296"
4190000,자치단체,2021,"1,779,524,209,036"
4200000,자치단체,2021,"1,382,623,750,644"
4210000,자치단체,2021,"552,118,290,345"
4220000,자치단체,2021,"420,884,786,824"
4230000,자치단체,2021,"548,085,697,645"
4240000,자치단체,2021,"768,435,270,748"
4250000,자치단체,2021,"779,653,081,314"
4260000,자치단체,2021,"599,108,484,664"
4270000,자치단체,2021,"491,906,018,768"
4280000,자치단체,2021,"568,175,997,211"
4290000,자치단체,2021,"540,342,752,530"
4300000,자치단체,2021,"568,967,371,877"
4310000,자치단체,2021,"420,582,877,209"
4320000,자치단체,2021,"435,340,940,408"
4330000,자치단체,2021,"607,988,202,923"
4340000,자치단체,2021,"444,779,924,848"
4350000,자치단체,2021,"399,876,353,558"
6430000,자치단체,2021,"7,077,546,337,053"
4390000,자치단체,2021,"1,454,954,913,551"
4400000,자치단체,2021,"1,151,177,345,900"
5710000,자치단체,2021,"3,532,007,476,298"
4420000,자치단체,2021,"489,012,020,470"
4430000,자치단체,2021,"552,243,431,470"
4440000,자치단체,2021,"579,136,960,755"
4450000,자치단체,2021,"619,600,397,398"
4460000,자치단체,2021,"586,315,452,250"
4470000,자치단체,2021,"830,823,967,644"
4480000,자치단체,2021,"468,742,435,729"
5570000,자치단체,2021,"277,687,621,060"
6440000,자치단체,2021,"9,300,177,078,329"
4490000,자치단체,2021,"2,484,512,391,024"
4500000,자치단체,2021,"1,033,691,337,709"
4510000,자치단체,2021,"974,625,848,204"
4520000,자치단체,2021,"1,561,226,007,131"
4530000,자치단체,2021,"1,109,463,327,953"
4540000,자치단체,2021,"999,701,788,598"
5580000,자치단체,2021,"301,542,274,017"
5680000,자치단체,2021,"1,103,052,854,906"
4550000,자치단체,2021,"571,345,851,904"
4570000,자치단체,2021,"865,373,848,647"
4580000,자치단체,2021,"627,234,923,329"
4590000,자치단체,2021,"513,821,856,673"
4600000,자치단체,2021,"824,157,951,544"
4610000,자치단체,2021,"811,947,976,928"
4620000,자치단체,2021,"649,688,897,761"
6450000,자치단체,2021,"9,113,531,055,060"
4640000,자치단체,2021,"2,500,938,897,229"
4670000,자치단체,2021,"1,692,058,955,472"
4680000,자치단체,2021,"1,688,875,184,673"
4690000,자치단체,2021,"1,059,961,929,539"
4700000,자치단체,2021,"1,006,046,280,723"
4710000,자치단체,2021,"1,005,456,782,402"
4720000,자치단체,2021,"862,521,216,629"
4730000,자치단체,2021,"484,049,744,563"
4740000,자치단체,2021,"442,207,947,516"
4750000,자치단체,2021,"453,909,088,760"
4760000,자치단체,2021,"505,427,553,581"
4770000,자치단체,2021,"489,807,139,430"
4780000,자치단체,2021,"770,541,165,868"
4790000,자치단체,2021,"679,127,811,524"
6460000,자치단체,2021,"11,447,775,570,993"
4800000,자치단체,2021,"1,154,815,456,291"
4810000,자치단체,2021,"1,570,245,481,822"
4820000,자치단체,2021,"1,528,795,411,245"
4830000,자치단체,2021,"974,481,199,947"
4840000,자치단체,2021,"995,509,698,850"
4850000,자치단체,2021,"584,718,013,076"
4860000,자치단체,2021,"502,679,612,045"
4870000,자치단체,2021,"459,735,864,281"
4880000,자치단체,2021,"865,079,296,721"
4890000,자치단체,2021,"652,132,738,043"
4900000,자치단체,2021,"725,427,998,159"
4910000,자치단체,2021,"560,793,552,515"
4920000,자치단체,2021,"542,662,749,404"
4930000,자치단체,2021,"1,071,856,874,350"
4940000,자치단체,2021,"699,781,490,641"
4950000,자치단체,2021,"780,054,301,290"
4960000,자치단체,2021,"479,798,592,672"
4970000,자치단체,2021,"679,181,818,150"
4980000,자치단체,2021,"502,608,730,807"
4990000,자치단체,2021,"649,156,123,407"
5000000,자치단체,2021,"500,306,306,953"
5010000,자치단체,2021,"729,472,685,771"
6470000,자치단체,2021,"12,501,737,614,735"
5020000,자치단체,2021,"2,711,496,750,779"
5050000,자치단체,2021,"1,756,749,498,831"
5060000,자치단체,2021,"1,139,912,774,579"
5070000,자치단체,2021,"1,380,051,872,349"
5080000,자치단체,2021,"1,603,973,558,097"
5090000,자치단체,2021,"940,423,852,761"
5100000,자치단체,2021,"1,067,374,765,051"
5110000,자치단체,2021,"1,278,057,429,210"
5120000,자치단체,2021,"737,797,499,201"
5130000,자치단체,2021,"1,175,912,875,610"
5140000,자치단체,2021,"407,638,151,056"
5150000,자치단체,2021,"763,333,099,415"
5160000,자치단체,2021,"421,975,231,734"
5170000,자치단체,2021,"368,675,805,336"
5180000,자치단체,2021,"616,068,653,967"
5190000,자치단체,2021,"506,069,195,401"
5200000,자치단체,2021,"366,183,001,675"
5210000,자치단체,2021,"530,929,266,925"
5220000,자치단체,2021,"598,628,800,723"
5230000,자치단체,2021,"567,035,844,080"
5240000,자치단체,2021,"492,242,543,820"
5250000,자치단체,2021,"745,292,707,041"
5260000,자치단체,2021,"236,896,493,870"
6480000,자치단체,2021,"12,322,747,063,213"
5670000,자치단체,2021,"4,124,999,719,066"
5310000,자치단체,2021,"1,975,702,477,578"
5330000,자치단체,2021,"845,433,558,949"
5340000,자치단체,2021,"770,834,991,075"
5350000,자치단체,2021,"1,946,738,772,112"
5360000,자치단체,2021,"1,035,255,223,650"
5370000,자치단체,2021,"1,127,015,063,329"
5380000,자치단체,2021,"1,485,334,497,206"
5390000,자치단체,2021,"530,856,294,867"
5400000,자치단체,2021,"605,976,729,653"
5410000,자치단체,2021,"624,789,125,014"
5420000,자치단체,2021,"631,527,135,623"
5430000,자치단체,2021,"532,172,384,081"
5440000,자치단체,2021,"758,317,858,099"
5450000,자치단체,2021,"527,870,755,240"
5460000,자치단체,2021,"531,216,697,228"
5470000,자치단체,2021,"790,840,849,783"
5480000,자치단체,2021,"692,325,026,113"
6500000,자치단체,2021,"6,303,168,504,647"
6110000,지방공공기관,2017,"9,002,336,494,588"
3000000,지방공공기관,2017,"16,499,009,376"
3010000,지방공공기관,2017,"27,041,855,856"
3020000,지방공공기관,2017,"19,361,654,323"
3030000,지방공공기관,2017,"29,031,152,175"
3040000,지방공공기관,2017,"20,030,161,954"
3050000,지방공공기관,2017,"12,593,442,000"
3060000,지방공공기관,2017,"13,494,320,774"
3070000,지방공공기관,2017,"31,615,479,668"
3080000,지방공공기관,2017,"15,635,710,809"
3090000,지방공공기관,2017,"15,479,748,301"
3100000,지방공공기관,2017,"22,627,626,246"
3110000,지방공공기관,2017,"10,042,367,057"
3120000,지방공공기관,2017,"9,636,614,460"
3130000,지방공공기관,2017,"23,329,580,288"
