STDR_YY,ORG_CD,POPUL_CNT,HOHOLD_CNT,RESI_CNT,BUGE_AMT,REGION_CD,ADMDSTRC_CD,FULL_SQUARE,ROAD_SQUARE,CULT_SQUARE,FORE_SQUARE,RIVER_SQUARE,COAST_ADJ_AT,INLAND_CTY_AT,PBORD_AMT,TRSPT_AMT,MNCP_AMT,LCPB_AMT,COAST_LEN,GVN_MNG_SQUARE,GVN_SPRT_SQUARE,ETC_SQUARE,DMG_STORM_FLOOD_AMT,CRTR_ID,LAST_MODUSR_ID,CREAT_DT,LAST_MODF_DT
2017,5380000,338535,127990,260792,906524358178,YNA,MNC,48541.18548,1464.76379,2534.1334,35918,1235,0,1,2795761010,194316465704,919239507630,29154475192,0,3641.72605,5587.47335,39327.86058,1800,skgo,skgo,20230203,20230203
2017,5390000,27849,12283,37643,365853571386,YNA,MNC,48286.062,1212.85749,6111.8073,32920,0,0,1,6915023720,16046925930,382514957784,6214769044,0,4720.88273,9224.1599,34361.40837,0,skgo,skgo,20230203,20230203
2017,5400000,68207,27838,71783,360486959380,YNA,MNC,41659.71552,1760.91854,9408.0604,21282,91,0,1,4386411880,23499059290,375405319776,16788929180,0,5336.64196,13106.59737,23240.37269,0,skgo,skgo,20230203,20230203
2017,5410000,64101,27366,74558,434511778451,YNA,MNC,53286.07493,1735.53493,10296.4742,28901,18,0,1,4663740747,15596432000,453326655834,11292956200,0,6931.48131,15357.47135,31024.88377,0,skgo,skgo,20230203,20230203
2017,5420000,54060,22618,64205,387308622885,YNA,MNC,51792.96627,1716.88035,9390.0393,33941,680,1,0,2727112390,18037024817,391031173787,283829046,216.22,4116.05133,11815.80818,35887.91886,0,skgo,skgo,20230203,20230203
2017,5430000,44642,19668,63678,335367293475,YNA,MNC,35755.45933,1028.741,5623.0004,23763,268,1,0,5596418088,23277539970,349538332606,1826598841,375.07,2108.32586,7940.045,25731.07297,0,skgo,skgo,20230203,20230203
2017,5440000,48831,19443,56894,447658198301,YNA,MNC,67562.23489,1827.32777,9224.6169,48540,1150,1,0,12969544278,23179335700,461555769611,5020528781,79,5484.96157,11498.8965,50607.01732,0,skgo,skgo,20230203,20230203
2017,5450000,36340,15493,47859,376721851360,YNA,MNC,79481.19043,2008.24012,6735.343,60891,2162,0,1,13859832100,19700228100,383278054230,0,0,6031.48307,10176.51847,63297.55779,0,skgo,skgo,20230203,20230203
2017,5460000,40175,17044,50893,389224954615,YNA,MNC,72543.44025,1829.41609,7269.4309,54985,1297,0,1,3845441460,14221143380,395594027021,0,0,4452.0919,10727.9708,57387.34865,30000,skgo,skgo,20230203,20230203
2017,5470000,62763,25299,70520,406930695738,YNA,MNC,80320.05952,1828.78244,11165.6209,60810,1408,0,1,6266547350,20971996475,422709903179,4624156209,0,5065.91194,12887.4449,62392.86458,0,skgo,skgo,20230203,20230203
2017,5480000,47000,20419,66174,498199943087,YNA,MNC,98346.75677,2345.63325,11294.1813,71284,3051,0,1,12980679850,24055128600,513957763315,10754699809,0,10085.44156,15381.77725,72911.83616,4894,skgo,skgo,20230203,20230203
2017,5530000,691086,254974,472472,1935360812834,MPA,MNC,69395.22489,4023.50267,21521.3283,17350,1695,1,0,23184690250,427842092122,2021960287094,214130844970,69.06,8633.80752,29130.54673,31678.84834,39400,skgo,skgo,20230203,20230203
2017,5540000,345947,125090,231707,892224891483,MPA,MNC,43101.69161,1315.70607,2870.4251,28194,260,0,1,6682615315,152122950340,940955729204,41866965674,0,4067.70024,6446.9302,32607.75357,18823,skgo,skgo,20230203,20230203
2017,5570000,37783,15207,32768,187585530484,CCA,MNC,8180.21905,382.193,2065.5864,4065,117,0,1,6613523290,7107636440,193446861106,25040208152,0,969.86876,2550.71557,4663.79812,4079794,skgo,skgo,20230203,20230203
2017,5580000,43967,14959,33965,143385045526,CCA,MNC,6072.10479,218.17653,387.6073,3961,106,0,1,5227849220,16779642917,151784250973,2958348968,0,461.87564,698.4987,4913.52355,0,skgo,skgo,20230203,20230203
2017,5590000,212146,77036,155431,672370653570,MPA,MNC,31031.52593,1085.26461,3973.0048,15972,902,0,1,3908527530,93119532000,689967721016,11970101623,0,2528.95029,7308.19374,21209.2596,17025,skgo,skgo,20230203,20230203
2017,5600000,152925,61218,124020,649359200501,MPA,MNC,82664.89998,1600.56683,9790.6404,53199,2088,0,1,4455069580,55726303190,690778348866,9419995347,0,5293.52963,15827.49672,61569.01753,489085,skgo,skgo,20230203,20230203
2017,5670000,1057032,401678,747720,2621273505776,YNA,MNC,74781.87326,3780.65679,9534.2715,42385,516,1,0,38540481969,270983800009,2823305131712,139103742181,313.08,8244.96301,15300.5338,51277.81675,0,skgo,skgo,20230203,20230203
2017,5680000,167439,67940,144637,768855558420,CCA,MNC,70443.52991,3439.3758,24566.1974,21841,1886,1,0,6889945780,41437861120,807200729110,7554299776,102.84,11555.35641,31496.86275,27425.45585,0,skgo,skgo,20230203,20230203
2017,5700000,111984,42809,98233,588422035466,MPA,MNC,60833.65031,2380.69917,15419.8248,28420,1655,0,1,4513410380,75710469150,627980429875,7848900580,0,8313.17537,17933.69344,34611.7597,347359,skgo,skgo,20230203,20230203
2017,5710000,835590,325632,607041,2220507279399,CCA,MNC,94080.15777,4680.76779,17457.9401,47302,3502,0,1,34166578670,235743666474,2365805798754,153312789898,0,12646.89175,25082.85701,56396.32051,32276042,skgo,skgo,20230203,20230203
2018,5690000,628252,120629,254017,1300976530948,CCA,SPC,46491.24953,1847.23992,7703.9234,24849,5603,0,1,38161990402,89918034785,1443727470516,79517275742,0,5889.38409,12249.19122,28372.32672,758601,skgo,skgo,20230203,20230203
2018,6110000,9765623,3981741,6110609,18253748150996,MPA,SPC,60523.8966,7909.26427,352.581,15323,7241,0,1,244651829847,3547779792693,31237242130634,8112600142151,0,14902.04247,2544.70328,43171.99255,2622682,skgo,skgo,20230203,20230203
2018,6260000,3441453,1378164,2650470,6341248698192,YNA,MPC,76993.93576,5774.62055,5578.2326,34926,528,0,1,127913888138,1497363295930,10717118283377,2518026047462,0,12563.51507,12368.62563,52134.73496,7297329,skgo,skgo,20230203,20230203
2018,6270000,2461769,968265,1737960,4122852813327,YNA,MPC,88351.92699,5902.75852,7661.206,48338,925,0,1,104016436902,655012749450,7190312255027,1553806688787,0,12991.58049,14377.75717,61042.90083,84740,skgo,skgo,20230203,20230203
2018,6280000,2954642,1122041,2096351,4787210229339,MPA,MPC,106327.1304,8177.83966,18376.7025,39373,1822,0,1,105887556976,801158626503,8384923899139,4204555819063,0,13830.35619,27800.35894,64762.02048,521535,skgo,skgo,20230203,20230203
2018,6290000,1459336,586263,1114728,2454937335217,HNA,MPC,50117.5533,4009.82433,9327.7029,18944,5614,0,1,67184903809,395220307881,4902553695825,723563576787,0,8116.40866,13739.86793,28300.73501,28292,skgo,skgo,20230203,20230203
2018,6300000,1489936,608260,1054413,2372617877755,CCA,MPC,53953.23584,3955.14096,3793.79,29764,735,0,1,58249317040,305959691069,5281508207510,1019823393636,0,9401.36397,6951.33289,37629.53578,3010277,skgo,skgo,20230203,20230203
2018,6310000,1155623,439930,826246,2081440204010,YNA,MPC,106154.3886,4595.90055,10063.5392,68001,129,0,1,92736691156,244657132064,3535965548067,406370297115,0,10711.61677,20500.66058,74991.95803,572477,skgo,skgo,20230203,20230203
2018,6500000,667191,256158,558855,4936665670202,JJA,SPC,185015.9471,8837.48502,59338.1622,87334,61,0,1,205499676978,491083092613,5306930244670,686270508326,0,12222.18052,68621.77671,104257.3621,2019595,skgo,skgo,20230203,20230203
2018,3000000,153065,68180,104157,386410955486,MPA,SUB_SPC,2391.33176,236.75384,0,956,72,0,1,1128167140,27515173620,512069757516,18763505445,0,283.84922,82.13175,2030.28739,0,skgo,skgo,20230203,20230203
2018,3010000,125725,57318,86563,389277535441,MPA,SUB_SPC,995.98372,214.70623,0,151,0,0,1,3876182060,30978630686,422920248038,26770849814,0,235.27969,0.43616,763.87257,0,skgo,skgo,20230203,20230203
2018,3020000,228999,98580,158152,361061470217,MPA,SUB_SPC,2186.62574,247.92252,0,180,1,0,1,1155761010,18423839640,398553426453,19253912438,0,879.72787,6.08806,1305.34871,0,skgo,skgo,20230203,20230203
2018,3030000,308221,128602,186604,465862535358,MPA,SUB_SPC,1685.95455,225.43824,0,53,3,0,1,2209688820,22019643270,494552549092,31980855825,0,713.98351,68.12731,906.67983,2700,skgo,skgo,20230203,20230203
2018,3040000,355559,156764,187278,474904068057,MPA,SUB_SPC,1706.32376,249.12336,0,295,0,0,1,1467927290,12562738290,564339771509,22570454010,0,559.20389,3.83672,1146.59415,0,skgo,skgo,20230203,20230203
2018,3050000,348052,155542,221088,555923485632,MPA,SUB_SPC,1421.52219,263.98898,0,114,123,0,1,1354384430,17568585140,587809134936,12804320746,0,387.01038,6.6108,1032.21471,19800,skgo,skgo,20230203,20230203
2018,3060000,403209,162039,230590,591153161394,MPA,SUB_SPC,1849.55749,272.93252,0,521,18,0,1,2370335070,18209874150,627640029088,15341404857,0,448.29963,88.93252,1316.38554,0,skgo,skgo,20230203,20230203
2018,3070000,435868,177489,284195,639393816875,MPA,SUB_SPC,2457.34248,273.09442,0,928,375,0,1,1544199710,23827548092,665052064397,37120373242,0,360.95475,12.0555,2090.09783,644800,skgo,skgo,20230203,20230203
2018,3080000,319164,129610,208379,559081559197,MPA,SUB_SPC,2360.05642,199.71607,0,1269,60,0,1,5298346890,23610634974,630503371326,18367545055,0,244.91285,10.91864,2108.30323,552042,skgo,skgo,20230203,20230203
2018,3090000,339413,127249,219955,525895200935,MPA,SUB_SPC,2066.7161,208.40286,0,990,16,0,1,1030978485,16129232581,554840348725,19216595382,0,293.34641,39.8023,1735.83389,221400,skgo,skgo,20230203,20230203
2018,3100000,543752,203647,379849,806189933830,MPA,SUB_SPC,3543.80029,280.50433,0,1640,27,0,1,819355430,21440362070,836225889061,25159498136,0,493.33465,41.90488,3010.70856,317940,skgo,skgo,20230203,20230203
2018,3110000,483197,183289,305222,666048818694,MPA,SUB_SPC,2970.81335,288.82072,0,1415,77,0,1,1921353300,13752649250,688263348083,12949492412,0,387.7062,101.86766,2486.74599,621900,skgo,skgo,20230203,20230203
2018,3120000,310313,132305,203146,482698928226,MPA,SUB_SPC,1762.49013,216.04976,0,559,0,0,1,1500782980,13708954780,529992089967,10657654135,0,291.27955,8.433,1467.18668,69300,skgo,skgo,20230203,20230203
2018,3130000,375077,159850,249463,517915794970,MPA,SUB_SPC,2385.12311,347.20372,0,74,0,0,1,5246370450,21052413659,569562564058,26990908895,0,1022.42661,43.67598,1323.48962,2700,skgo,skgo,20230203,20230203
2018,3140000,464185,164048,283690,597296526659,MPA,SUB_SPC,1740.68245,310.5319,0,283,0,0,1,3062845660,20954457130,671387218471,16244249716,0,438.7712,12.86694,1291.40871,99000,skgo,skgo,20230203,20230203
2018,3150000,596949,238901,391747,769254774336,MPA,SUB_SPC,4143.68546,399.37459,0,389,18,0,1,1132271040,27359953140,899522204467,17701559955,0,958.37219,683.46027,2506.5121,51300,skgo,skgo,20230203,20230203
2018,3160000,404497,174431,260965,591373983225,MPA,SUB_SPC,2012.01408,285.65785,0,347,29,0,1,3774950540,26142523460,652376964104,18589741800,0,525.65828,144.00604,1346.00666,0,skgo,skgo,20230203,20230203
2018,3170000,233917,108167,139705,416067386665,MPA,SUB_SPC,1302.03033,202.14311,0,320,115,0,1,1988806910,9188012950,438290236763,15591483567,0,311.81794,135.48128,856.73311,0,skgo,skgo,20230203,20230203
2018,3180000,367778,166047,214586,557947656948,MPA,SUB_SPC,2454.80606,426.78309,0,4,0,0,1,5636359770,23502116682,593396310644,22750379441,0,1315.25071,38.40839,1105.17206,0,skgo,skgo,20230203,20230203
2018,3190000,396203,168420,238953,517415640247,MPA,SUB_SPC,1635.43915,234.56057,0,373,4,0,1,906373060,14194696890,575913112910,19010773219,0,335.72969,6.42751,1297.26585,0,skgo,skgo,20230203,20230203
2018,3200000,501957,247871,271880,619834102258,MPA,SUB_SPC,2956.88895,260.77122,0,1739,36,0,1,1856160720,18862130850,650229814629,11510906350,0,332.89168,18.38835,2610.21432,0,skgo,skgo,20230203,20230203
2018,3210000,433951,157716,270475,557944378336,MPA,SUB_SPC,4698.29536,626.43733,0,1607,64,0,1,8291096900,21827141940,790553082756,6550044244,0,943.60022,411.9149,3346.30544,0,skgo,skgo,20230203,20230203
2018,3220000,542364,206323,350145,707817748656,MPA,SUB_SPC,3950.0771,669.8666,0,713,17,0,1,24397811732,42640898012,1007221120582,43320666203,0,1123.67641,196.21415,2633.65154,9000,skgo,skgo,20230203,20230203
2018,3230000,666635,247410,407919,687433076677,MPA,SUB_SPC,3387.27292,596.3863,0,106,194,0,1,7369908500,18821917928,740210488754,24534514943,0,1212.45037,164.2699,2013.79195,0,skgo,skgo,20230203,20230203
2018,3240000,427573,161943,255903,607542358418,MPA,SUB_SPC,2459.06365,372.09414,0,297,5992,0,1,2733830810,26136590275,650512860357,16212333275,0,802.50857,218.44427,1441.18211,10800,skgo,skgo,20230203,20230203
2018,3250000,42795,20391,38611,142872657479,YNA,SUB_MPC,282.58015,74.65007,0,13,0,1,0,752702520,6678098990,146629156779,549569104,5.88,89.20409,0.2219,194.84166,0,skgo,skgo,20230203,20230203
2018,3260000,110534,46595,94027,248981569902,YNA,SUB_MPC,1397.84316,134.58031,0,678,1,1,0,2110676700,9736734930,254933120377,312934508,16.8,152.64609,58.62962,1190.72995,538026,skgo,skgo,20230203,20230203
2018,3270000,86912,37890,77346,234566045380,YNA,SUB_MPC,973.57888,148.23816,0,276,0,1,0,1208974020,13556991300,239173077917,0,7.52,229.79143,7.90022,740.12193,0,skgo,skgo,20230203,20230203
2018,3280000,120109,50767,107181,283178316237,YNA,SUB_MPC,1420.06481,135.04804,0,403,0,1,0,10371706140,11868194090,288481024500,760837220,41.84,157.73928,121.17232,1144.93171,2164858,skgo,skgo,20230203,20230203
2018,3290000,362357,152704,296149,503407628502,YNA,SUB_MPC,2966.62272,313.35494,0,1040,0,0,1,4490038620,26824629790,514744146630,310029815,0,488.1149,31.60112,2453.5512,11045,skgo,skgo,20230203,20230203
2018,3300000,266515,101031,192044,340422903548,YNA,SUB_MPC,1663.32022,235.58446,0,460,0,0,1,4978976200,13043123740,398998996970,334867322,0,334.69135,30.37317,1301.8387,2000,skgo,skgo,20230203,20230203
2018,3310000,279917,113116,232764,375105458093,YNA,SUB_MPC,2681.3386,273.31401,0,910,0,1,0,833041570,8232837170,382971814444,7065860,34.56,312.28467,105.45674,2268.25489,1426900,skgo,skgo,20230203,20230203
2018,3320000,296952,113514,216013,414423963120,YNA,SUB_MPC,3936.71219,235.28103,0,2285,4,0,1,4143615920,15059095180,439100634720,177867949,0,810.43029,88.20078,3040.37902,0,skgo,skgo,20230203,20230203
2018,3330000,409347,156338,294427,529723228477,YNA,SUB_MPC,5147.69137,401.20761,0,2866,0,1,0,13920567480,22209862720,552200879043,0,17.25,619.43258,217.65364,4314.62655,559326,skgo,skgo,20230203,20230203
2018,3340000,327791,130646,251651,494862091793,YNA,SUB_MPC,4177.0795,387.94663,0,1371,0,1,0,13755364040,13835701580,501255280942,0,84.61,773.79853,647.84934,2759.68833,42302,skgo,skgo,20230203,20230203
2018,3350000,242956,102728,184048,360839133645,YNA,SUB_MPC,6527.82227,389.57989,0,4120,0,0,1,12169376590,20397593250,367715905327,2153108094,0,879.97541,474.46172,5177.96014,0,skgo,skgo,20230203,20230203
2018,3360000,122957,45412,87885,298317397653,YNA,SUB_MPC,18149.6515,1320.02509,0,4229,0,1,0,16703730832,28576623396,303648081067,563524085,127.51,4343.46852,6513.64098,7303.0526,1885909,skgo,skgo,20230203,20230203
2018,3370000,207840,80416,148766,286705069292,YNA,SUB_MPC,1209.84532,176.03709,0,301,0,0,1,3966527640,16577435560,313562019960,0,0,212.84304,7.45135,992.28613,130455,skgo,skgo,20230203,20230203
2018,3380000,176246,73151,142609,265869441787,YNA,SUB_MPC,1020.70915,161.20742,0,244,0,1,0,4668678250,10859167900,283359171670,241106788,7.22,187.99503,4.67607,830.21345,141641,skgo,skgo,20230203,20230203
2018,3390000,223361,91737,161248,359145738974,YNA,SUB_MPC,3609.31619,324.79084,0,1248,0,0,1,2614862450,20601114390,374483469964,157080670,0,1210.56701,393.32633,2008.02735,50208,skgo,skgo,20230203,20230203
2018,3400000,164864,61728,125701,468099085390,YNA,SUB_MPC,21829.75973,1063.77496,1503.8481,14482,31,1,0,17705534430,42029478470,485550476946,20827826390,65.61,1760.53285,3666.01033,16414.23135,344659,skgo,skgo,20230203,20230203
2018,3410000,79401,34431,60671,209297755205,YNA,SUB_MPC,705.54389,171.4726,0,0,0,0,1,1092745480,11038654165,219216617136,1929080394,0,209.19231,0,499.48598,0,skgo,skgo,20230203,20230203
2018,3420000,351291,139492,268366,555286378960,YNA,SUB_MPC,18216.05901,1005.58573,0,11385,0,0,1,5559614010,27212067590,562059974454,8116655804,0,2144.58169,2363.22206,13718.17046,18232,skgo,skgo,20230203,20230203
2018,3430000,184372,77152,131854,332673620198,YNA,SUB_MPC,1732.84595,340.97878,0,206,0,0,1,4687942880,9384393960,341086580074,196763472,0,450.6923,328.55858,958.38607,0,skgo,skgo,20230203,20230203
2018,3440000,150501,68808,105058,306844066293,YNA,SUB_MPC,1743.01104,224.88924,0,678,0,0,1,1094293890,7930247010,312020074282,0,0,283.76369,4.70303,1458.15992,0,skgo,skgo,20230203,20230203
2018,3450000,439489,173151,303051,544312742167,YNA,SUB_MPC,9397.95685,868.41295,0,4602,7,0,1,2541295330,15166934500,554019473573,9016127867,0,1724.52416,1154.22017,6526.47352,0,skgo,skgo,20230203,20230203
2018,3460000,432759,157323,289917,535015901373,YNA,SUB_MPC,7653.44051,752.37148,0,3771,2,0,1,4592772580,20257444921,550468434376,13034964433,0,1299.03111,723.50875,5637.27615,29528,skgo,skgo,20230203,20230203
2018,3470000,573413,223693,383458,669840890816,YNA,SUB_MPC,6234.14322,838.91511,0,2119,28,0,1,7367241030,19750356477,683167451764,6747151156,0,1193.50541,961.67606,4084.29685,0,skgo,skgo,20230203,20230203
2018,3480000,250543,94215,195585,680437932387,YNA,SUB_MPC,42668.92652,1700.13263,5331.532,25577,26,0,1,12398196700,127312082854,692085282471,29383313548,0,5686.28982,8841.86852,28160.65188,36980,skgo,skgo,20230203,20230203
2018,3490000,122499,50199,95610,326039792085,MPA,SUB_MPC,14027.81583,1365.31471,0,3266,6,1,0,1637979180,44986580330,352260762283,10956529494,147.87,2122.56193,1400.7861,10510.2955,22082,skgo,skgo,20230203,20230203
2018,3500000,66233,26108,57087,190563893013,MPA,SUB_MPC,719.44843,113.6624,0,6,0,1,0,1958850730,6478413248,213715951614,4922773286,9.87,156.10836,235.47037,329.7816,900,skgo,skgo,20230203,20230203
2018,3510500,416542,166596,310825,599329796494,MPA,SUB_MPC,2483.46396,502.94074,0,241,0,0,1,6265341530,25611122863,612030062271,9796509750,0,647.69065,142.53946,1698.78085,37800,skgo,skgo,20230203,20230203
2018,3520000,346359,125118,222821,453626284532,MPA,SUB_MPC,5494.78658,880.61753,0,427,0,1,0,2103886257,19580941197,477856995665,11464815498,39.82,1017.85501,255.90632,4222.51455,4500,skgo,skgo,20230203,20230203
2018,3530000,537161,205814,372111,680688654638,MPA,SUB_MPC,5704.85954,911.21073,0,1261,0,1,0,6808088620,26960096300,704801367446,12973331160,5.71,1226.92447,1366.39213,3115.95084,0,skgo,skgo,20230203,20230203
2018,3540000,524640,202267,356003,671305364922,MPA,SUB_MPC,3200.8788,458.86734,0,828,0,0,1,7544786091,20978539928,699106652234,29532752136,0,599.44949,339.38296,2266.48445,43200,skgo,skgo,20230203,20230203
2018,3550000,312680,115300,218832,443642555894,MPA,SUB_MPC,4556.59263,516.81184,0,1146,0,0,1,4234897001,29174827974,458380549787,141374578068,0,803.73519,1485.46955,2271.03509,74901,skgo,skgo,20230203,20230203
2018,3560000,538596,194339,364871,710403842300,MPA,SUB_MPC,11708.4799,1379.6778,0,3079,41,1,0,7553104300,42677743199,743718463091,37323091247,27.5,1956.34777,2937.11694,6822.18519,57600,skgo,skgo,20230203,20230203
2018,3570000,68896,27045,76317,439928033341,MPA,SUB_MPC,41142.69925,1668.79312,13947.7547,17712,9,1,0,13212790514,43423677526,446606870644,9011690130,270.38,4376.81219,16517.63625,20272.45601,280552,skgo,skgo,20230203,20230203
2018,3580000,21036,9255,21874,288068126904,MPA,SUB_MPC,17288.10549,379.94345,0,11407,0,1,0,3374137610,33972388120,293199829872,821732521,576.05,922.87113,3119.65886,13252.5364,0,skgo,skgo,20230203,20230203
2018,3590000,94475,43709,81960,270570917125,HNA,SUB_MPC,4931.28821,274.7964,0,3461,0,0,1,1359202480,8044149370,276739774746,0,0,432.10243,328.81225,4174.41513,10117,skgo,skgo,20230203,20230203
2018,3600000,304172,122667,223438,437238664782,HNA,SUB_MPC,4776.0519,633.61367,0,791,419,0,1,1372865540,15114693548,449951019646,2712135291,0,1148.94735,1263.26354,2368.83341,1800,skgo,skgo,20230203,20230203
2018,3610000,216369,85021,169745,368348789078,HNA,SUB_MPC,6102.49954,497.28096,0,1795,295,0,1,3711633440,7699242410,376065141317,458155417,0,1008.94031,2118.21843,2981.5931,16200,skgo,skgo,20230203,20230203
2018,3620000,439773,178763,340724,622019261239,HNA,SUB_MPC,12029.72545,999.21882,0,5398,359,0,1,1838153050,11649956447,634544308710,0,0,1830.76826,2339.56989,7868.1792,0,skgo,skgo,20230203,20230203
2018,3630000,404547,156103,298861,567874850077,HNA,SUB_MPC,22277.9882,1604.91448,5306.2921,7499,0,0,1,3544428510,10029100965,581378061254,19507862962,0,3695.65031,7690.00382,10907.71417,175,skgo,skgo,20230203,20230203
2018,3640000,229071,100706,176772,429461011700,CCA,SUB_MPC,13667.9185,784.42782,0,8744,21,0,1,1064436844,15798894870,436626311613,60800851,0,2719.72375,1282.8643,9672.26515,0,skgo,skgo,20230203,20230203
2018,3650000,244421,96448,182386,393359438784,CCA,SUB_MPC,6217.9923,464.82773,0,3423,105,0,1,811931420,19276593430,410659850267,0,0,812.17607,584.32727,4826.54046,0,skgo,skgo,20230203,20230203
2018,3660000,484663,195409,320595,585598393610,CCA,SUB_MPC,9547.71074,809.58387,0,5115,138,0,1,3738109280,29588975693,610904193181,31834900,0,1576.04669,1097.92561,6879.37604,60944,skgo,skgo,20230203,20230203
2018,3670000,349790,141924,241022,443983632260,CCA,SUB_MPC,17650.44161,1256.08184,0,9631,420,0,1,1928352560,25408995260,502192330009,558419774,0,2429.79713,2903.29312,12324.51876,2520429,skgo,skgo,20230203,20230203
2018,3680000,181991,73773,133638,355093760266,CCA,SUB_MPC,6869.17269,640.2197,0,2851,44,0,1,1225218210,35952647130,378636025733,0,0,1863.62033,1082.92259,3926.83537,428904,skgo,skgo,20230203,20230203
2018,3690000,231973,88820,158624,340384833754,YNA,SUB_MPC,3701.01391,404.0111,0,1422,10,0,1,3763990573,16214130290,349510640867,6311810922,0,779.10723,483.54388,2442.5716,0,skgo,skgo,20230203,20230203
2018,3700000,330732,130277,229076,445619764153,YNA,SUB_MPC,7346.66808,788.33324,0,1757,0,1,0,10069839930,21434715453,461149659154,16362326718,33.05,1286.41357,2595.97641,3469.6304,0,skgo,skgo,20230203,20230203
2018,3710000,164642,62992,114948,261805506162,YNA,SUB_MPC,3604.77761,276.77991,0,1872,0,1,0,3468025490,11048700850,267455187506,0,45.19,361.54761,803.13374,2442.18376,0,skgo,skgo,20230203,20230203
2018,3720000,206434,72479,143319,358402402437,YNA,SUB_MPC,15734.03566,577.35186,0,11094,18,1,0,2301201810,25969729956,370497620898,527931745,18.1,1485.10733,3140.83152,11115.54281,4951,skgo,skgo,20230203,20230203
2018,3730000,221842,85362,180279,825802111651,YNA,SUB_MPC,75767.89332,2549.42444,8383.1724,51856,4,1,0,14450341650,119548492840,838132438597,15321552000,53.89,6799.44103,13477.17503,55522.02946,567526,skgo,skgo,20230203,20230203
2018,3740000,1201166,472239,764913,2451520455239,MPA,MNC,12104.15485,1541.34156,1034.8531,2593,376,0,1,15280026430,261066662611,2566194864162,146213497604,0,2222.27082,2170.38946,7724.38137,7200,skgo,skgo,20230203,20230203
2018,3780000,954347,369346,547384,2245453701837,MPA,MNC,14163.82153,1601.59347,410.9422,6881,375,0,1,20716955860,211237081254,2615837810612,179063918420,0,2210.317,1117.40441,10845.39692,9000,skgo,skgo,20230203,20230203
2018,3820000,447026,166468,299362,892996451787,MPA,MNC,8154.29577,709.13614,278.8438,4690,156,0,1,4773988120,106508769916,923351460180,50571452067,0,1084.58594,804.50662,6270.65181,987965,skgo,skgo,20230203,20230203
2018,3830000,576831,209134,365357,1124739470249,MPA,MNC,5846.36535,586.35574,62.8917,2993,0,0,1,14109301380,104877280290,1201551934715,69985173893,0,828.72353,289.8226,4731.80582,20700,skgo,skgo,20230203,20230203
2018,3860000,843768,323631,549151,1508721194350,MPA,MNC,5344.42518,940.81158,534.6451,955,67,0,1,13540492870,113528600800,1592464046971,104543892700,0,1117.89337,948.03518,3284.72043,8100,skgo,skgo,20230203,20230203
2018,3900000,326841,120765,215290,662731060926,MPA,MNC,3852.51057,428.54118,442.5568,1472,46,0,1,5273447660,35779927540,749717691962,29652295087,0,702.87359,748.13518,2404.6965,2700,skgo,skgo,20230203,20230203
2018,3910000,495642,197855,416350,1493534433676,MPA,MNC,45826.47636,2903.23811,18178.938,7762,101,1,0,8840751060,224643697670,1587976058714,773209067102,53.66,8516.59132,22326.64351,15019.50913,4037,skgo,skgo,20230203,20230203
2018,3920000,96226,38358,80172,378405758840,MPA,MNC,9566.32493,280.79957,381.764,6289,109,0,1,4874782180,48911928620,401091147484,0,0,686.07982,1075.93613,7808.42518,144758,skgo,skgo,20230203,20230203
2018,3930000,660343,280700,416327,1468403430242,MPA,MNC,15564.23246,1697.87685,1957.3452,6205,302,1,0,8133593970,139422847120,1727086979223,184275329756,92.7,2673.55748,3922.13888,8978.3986,20700,skgo,skgo,20230203,20230203
2018,3940000,1044189,375860,650335,1909388620330,MPA,MNC,26807.662,1988.00981,3647.1412,9236,3600,0,1,29166969100,215008399590,2015816838716,133478963141,0,5580.7175,6482.60915,14762.21895,1415259,skgo,skgo,20230203,20230203
2018,3970000,58142,18813,27276,218141728709,MPA,MNC,3586.80072,222.92022,215.1942,2327,4,0,1,1138195000,20886695720,313428230022,24849829098,0,350.71056,486.9758,2750.77916,11778,skgo,skgo,20230203,20230203
2018,3980000,203553,72501,122745,420101768290,MPA,MNC,3331.69654,364.61894,300.3827,1284,797,0,1,13170940080,37371725710,462362293942,29855635803,0,862.94663,578.80946,1892.69375,17700,skgo,skgo,20230203,20230203
2018,3990000,681828,235291,457314,1417127327611,MPA,MNC,45810.19292,1558.72525,2677.2837,30822,1293,0,1,9526267300,144157788498,1472525387049,107164985544,0,4681.15727,6658.64451,34491.91634,2106737,skgo,skgo,20230203,20230203
2018,4000000,220070,89029,154891,523854340551,MPA,MNC,4272.25868,522.43427,430.9525,1074,63,0,1,9928517930,62528610790,537462201786,21566650806,0,776.96364,1205.74746,2293.55488,600,skgo,skgo,20230203,20230203
2018,4010000,448687,184106,301923,1307838946391,MPA,MNC,13865.22874,1792.72583,2469.83,4156,221,1,0,9095062180,95814938225,1304319406888,133738988845,23.32,2601.81445,4966.04161,6306.72918,32400,skgo,skgo,20230203,20230203
2018,4020000,276916,102510,178585,560306499415,MPA,MNC,3641.62957,379.14567,186.3583,1663,25,0,1,4541679630,49140138497,616059061514,45438783072,0,555.81986,561.46563,2526.51398,12600,skgo,skgo,20230203,20230203
2018,4030000,153932,54228,97693,394625326471,MPA,MNC,5398.78389,482.92069,451.4501,3392,79,0,1,5967157630,43508058830,412560500109,23529938934,0,925.05481,804.98551,3671.82807,7200,skgo,skgo,20230203,20230203
