ORGAN_CODE,YY,VAL
4880000,2020,"63,922"
4890000,2020,"40,482"
4900000,2020,"62,522"
4910000,2020,"37,800"
4920000,2020,"34,597"
4930000,2020,"68,806"
4940000,2020,"53,699"
4950000,2020,"86,132"
4960000,2020,"32,050"
4970000,2020,"53,099"
4980000,2020,"44,464"
4990000,2020,"49,916"
5000000,2020,"31,227"
5010000,2020,"38,938"
6470000,2020,"2,639,422"
5020000,2020,"502,916"
5030000,2020,"230,422"
5040000,2020,"272,494"
5050000,2020,"253,502"
5060000,2020,"140,548"
5070000,2020,"158,907"
5080000,2020,"416,328"
5090000,2020,"103,119"
5100000,2020,"102,015"
5110000,2020,"97,228"
5120000,2020,"71,406"
5130000,2020,"263,728"
5140000,2020,"23,256"
5150000,2020,"51,724"
5160000,2020,"25,044"
5170000,2020,"16,692"
5180000,2020,"36,313"
5190000,2020,"42,263"
5200000,2020,"31,361"
5210000,2020,"43,414"
5220000,2020,"114,758"
5230000,2020,"55,613"
5240000,2020,"31,494"
5250000,2020,"48,716"
5260000,2020,"9,077"
6480000,2020,"3,340,216"
5670000,2020,"1,036,738"
5670123,2020,"262,408"
5670140,2020,"214,570"
5670156,2020,"175,716"
5670184,2020,"191,289"
5670206,2020,"192,755"
5310000,2020,"348,096"
5330000,2020,"128,293"
5340000,2020,"111,105"
5350000,2020,"542,338"
5360000,2020,"104,831"
5370000,2020,"245,754"
5380000,2020,"352,229"
5390000,2020,"26,800"
5400000,2020,"64,182"
5410000,2020,"61,301"
5420000,2020,"51,361"
5430000,2020,"42,958"
5440000,2020,"44,785"
5450000,2020,"34,857"
5460000,2020,"39,080"
5470000,2020,"61,502"
5480000,2020,"44,006"
6500000,2020,"674,635"
6510000,2020,"492,466"
6520000,2020,"182,169"
6110000,2021,"9,509,458"
3000000,2021,"144,683"
3010000,2021,"122,499"
3020000,2021,"222,953"
3030000,2021,"285,990"
3040000,2021,"339,996"
3050000,2021,"337,400"
3060000,2021,"387,350"
3070000,2021,"430,528"
3080000,2021,"299,182"
3090000,2021,"317,366"
3100000,2021,"510,956"
3110000,2021,"473,307"
3120000,2021,"304,819"
3130000,2021,"368,905"
3140000,2021,"447,302"
3150000,2021,"574,315"
3160000,2021,"396,754"
3170000,2021,"230,811"
3180000,2021,"376,837"
3190000,2021,"385,483"
3200000,2021,"485,699"
3210000,2021,"412,279"
3220000,2021,"533,042"
3230000,2021,"658,338"
3240000,2021,"462,664"
6260000,2021,"3,350,380"
3250000,2021,"40,524"
3260000,2021,"105,164"
3270000,2021,"87,679"
3280000,2021,"110,638"
3290000,2021,"353,159"
3300000,2021,"266,866"
3310000,2021,"262,069"
3320000,2021,"283,211"
3330000,2021,"396,438"
3340000,2021,"306,003"
3350000,2021,"228,049"
3360000,2021,"142,918"
3370000,2021,"207,144"
3380000,2021,"175,095"
3390000,2021,"208,298"
3400000,2021,"177,125"
6270000,2021,"2,385,412"
3410000,2021,"74,791"
3420000,2021,"341,436"
3430000,2021,"164,528"
3440000,2021,"143,175"
3450000,2021,"437,008"
3460000,2021,"417,097"
3470000,2021,"544,926"
3480000,2021,"262,451"
6280000,2021,"2,948,375"
3490000,2021,"143,633"
3500000,2021,"61,486"
3510500,2021,"407,464"
3520000,2021,"389,644"
3530000,2021,"518,272"
3540000,2021,"486,765"
3550000,2021,"295,696"
3560000,2021,"555,380"
3570000,2021,"69,693"
3580000,2021,"20,342"
6290000,2021,"1,441,611"
3590000,2021,"103,470"
3600000,2021,"291,231"
3610000,2021,"215,575"
3620000,2021,"427,114"
3630000,2021,"404,221"
6300000,2021,"1,452,251"
3640000,2021,"222,222"
3650000,2021,"230,341"
3660000,2021,"473,365"
3670000,2021,"351,277"
3680000,2021,"175,046"
6310000,2021,"1,121,592"
3690000,2021,"212,883"
3700000,2021,"313,819"
3710000,2021,"154,096"
3720000,2021,"218,735"
3730000,2021,"222,059"
5690000,2021,"371,895"
5690000,2021,"371,895"
6410000,2021,"13,565,450"
3740000,2021,"1,183,714"
3750000,2021,"273,835"
3760000,2021,"364,136"
3770000,2021,"182,321"
5610000,2021,"363,422"
3780000,2021,"930,948"
3790000,2021,"235,988"
3800000,2021,"210,777"
3810000,2021,"484,183"
3820000,2021,"463,661"
3830000,2021,"547,178"
3840000,2021,"238,311"
3850000,2021,"308,867"
3860000,2021,"806,067"
3900000,2021,"292,893"
3910000,2021,"564,288"
3920000,2021,"93,592"
3930000,2021,"652,726"
5550000,2021,"350,668"
5560000,2021,"302,058"
3940000,2021,"1,079,353"
3950000,2021,"482,927"
3960100,2021,"298,873"
4100100,2021,"297,553"
3970000,2021,"73,345"
3980000,2021,"191,948"
3990000,2021,"733,798"
4000000,2021,"229,983"
4010000,2021,"512,030"
4020000,2021,"268,535"
4030000,2021,"163,356"
4040000,2021,"320,087"
4050000,2021,"1,077,508"
5620000,2021,"260,198"
5630000,2021,"441,742"
5640000,2021,"375,568"
4060000,2021,"483,245"
4070000,2021,"223,177"
4080000,2021,"189,534"
4090000,2021,"486,508"
5530000,2021,"887,015"
5540000,2021,"387,289"
5590000,2021,"236,368"
5600000,2021,"148,939"
5700000,2021,"112,150"
4140000,2021,"42,721"
4160000,2021,"62,264"
4170000,2021,"121,230"
6420000,2021,"1,538,492"
4180000,2021,"284,594"
4190000,2021,"357,757"
4200000,2021,"212,965"
4210000,2021,"90,081"
4220000,2021,"40,844"
4230000,2021,"82,791"
4240000,2021,"63,429"
4250000,2021,"68,365"
4260000,2021,"46,481"
4270000,2021,"37,904"
4280000,2021,"40,996"
4290000,2021,"35,675"
4300000,2021,"43,340"
4310000,2021,"24,195"
4320000,2021,"21,748"
4330000,2021,"32,165"
4340000,2021,"27,249"
4350000,2021,"27,913"
6430000,2021,"1,597,427"
5710000,2021,"848,482"
5720000,2021,"193,827"
5725000,2021,"192,899"
5730000,2021,"267,429"
5735000,2021,"194,327"
4390000,2021,"209,358"
4400000,2021,"131,591"
4420000,2021,"31,878"
4430000,2021,"50,093"
4440000,2021,"45,773"
5570000,2021,"36,426"
4450000,2021,"85,176"
4460000,2021,"38,122"
4470000,2021,"92,197"
4480000,2021,"28,331"
6440000,2021,"2,119,257"
4490000,2021,"658,486"
5650000,2021,"255,292"
5660000,2021,"403,194"
4500000,2021,"103,145"
4510000,2021,"98,408"
4520000,2021,"324,580"
4530000,2021,"176,645"
4540000,2021,"114,483"
5580000,2021,"43,331"
5680000,2021,"167,092"
4550000,2021,"50,477"
4570000,2021,"63,774"
4580000,2021,"50,745"
4590000,2021,"30,440"
4600000,2021,"99,324"
4610000,2021,"76,801"
4620000,2021,"61,526"
6450000,2021,"1,786,855"
4640000,2021,"657,269"
4650000,2021,"335,804"
4660000,2021,"321,465"
4670000,2021,"265,304"
4680000,2021,"278,113"
4690000,2021,"106,487"
4700000,2021,"79,431"
4710000,2021,"80,913"
4720000,2021,"91,142"
4730000,2021,"24,987"
4740000,2021,"23,748"
4750000,2021,"21,695"
4760000,2021,"26,730"
4770000,2021,"26,855"
4780000,2021,"53,386"
4790000,2021,"50,795"
6460000,2021,"1,832,803"
4800000,2021,"218,589"
4810000,2021,"276,762"
4820000,2021,"281,436"
4830000,2021,"116,726"
4840000,2021,"150,531"
4850000,2021,"46,180"
4860000,2021,"27,535"
4870000,2021,"25,235"
4880000,2021,"62,762"
4890000,2021,"39,375"
4900000,2021,"62,624"
4910000,2021,"36,547"
4920000,2021,"33,753"
4930000,2021,"67,166"
4940000,2021,"52,937"
4950000,2021,"91,107"
4960000,2021,"31,274"
4970000,2021,"51,985"
4980000,2021,"43,365"
4990000,2021,"48,631"
5000000,2021,"30,066"
5010000,2021,"38,217"
6470000,2021,"2,626,609"
5020000,2021,"503,852"
5030000,2021,"230,801"
5040000,2021,"273,051"
5050000,2021,"251,889"
5060000,2021,"140,239"
5070000,2021,"156,972"
5080000,2021,"412,581"
5090000,2021,"101,942"
5100000,2021,"101,888"
5110000,2021,"95,566"
5120000,2021,"71,154"
5130000,2021,"268,369"
5140000,2021,"22,945"
5150000,2021,"50,632"
5160000,2021,"24,539"
5170000,2021,"16,320"
5180000,2021,"35,314"
5190000,2021,"41,891"
5200000,2021,"30,626"
5210000,2021,"42,842"
5220000,2021,"113,822"
5230000,2021,"55,739"
5240000,2021,"30,762"
5250000,2021,"47,858"
5260000,2021,"8,867"
6480000,2021,"3,314,183"
5670000,2021,"1,032,741"
5670123,2021,"218,027"
5670140,2021,"251,562"
5670156,2021,"181,322"
5670184,2021,"186,881"
5670206,2021,"194,949"
5310000,2021,"347,097"
5330000,2021,"125,383"
5340000,2021,"109,953"
5350000,2021,"537,673"
5360000,2021,"103,525"
5370000,2021,"241,216"
5380000,2021,"354,726"
5390000,2021,"26,322"
5400000,2021,"62,547"
5410000,2021,"60,129"
5420000,2021,"50,478"
5430000,2021,"42,266"
5440000,2021,"43,449"
5450000,2021,"34,360"
5460000,2021,"38,310"
5470000,2021,"61,073"
5480000,2021,"42,935"
6500000,2021,"676,759"
6510000,2021,"493,096"
6520000,2021,"183,663"
6110000,2022,"9,428,372"
3000000,2022,"141,379"
3010000,2022,"120,437"
3020000,2022,"218,650"
3030000,2022,"281,000"
3040000,2022,"337,416"
3050000,2022,"336,644"
3060000,2022,"385,318"
3070000,2022,"430,397"
3080000,2022,"293,660"
3090000,2022,"311,694"
3100000,2022,"503,734"
3110000,2022,"466,746"
3120000,2022,"306,337"
3130000,2022,"364,638"
3140000,2022,"440,881"
3150000,2022,"569,166"
3160000,2022,"395,315"
3170000,2022,"229,642"
3180000,2022,"375,675"
3190000,2022,"380,596"
3200000,2022,"486,752"
3210000,2022,"404,325"
3220000,2022,"529,102"
3230000,2022,"658,801"
3240000,2022,"460,067"
6260000,2022,"3,317,812"
3250000,2022,"39,689"
3260000,2022,"105,192"
3270000,2022,"86,462"
3280000,2022,"108,156"
3290000,2022,"355,917"
3300000,2022,"273,226"
3310000,2022,"256,333"
3320000,2022,"278,857"
3330000,2022,"386,785"
3340000,2022,"301,987"
3350000,2022,"221,256"
3360000,2022,"143,207"
3370000,2022,"203,536"
3380000,2022,"174,806"
3390000,2022,"203,789"
3400000,2022,"178,614"
6270000,2022,"2,363,691"
3410000,2022,"80,199"
3420000,2022,"339,530"
3430000,2022,"159,827"
3440000,2022,"141,519"
3450000,2022,"430,912"
3460000,2022,"411,553"
3470000,2022,"536,989"
3480000,2022,"263,162"
6280000,2022,"2,967,314"
3490000,2022,"152,931"
3500000,2022,"58,999"
3510500,2022,"406,004"
3520000,2022,"385,796"
3530000,2022,"506,181"
3540000,2022,"489,118"
3550000,2022,"288,856"
3560000,2022,"589,013"
3570000,2022,"69,803"
3580000,2022,"20,613"
6290000,2022,"1,431,050"
3590000,2022,"105,909"
3600000,2022,"287,401"
3610000,2022,"212,379"
3620000,2022,"424,707"
3630000,2022,"400,654"
6300000,2022,"1,446,072"
3640000,2022,"219,751"
3650000,2022,"227,108"
3660000,2022,"470,374"
3670000,2022,"356,093"
3680000,2022,"172,746"
6310000,2022,"1,110,663"
3690000,2022,"208,132"
3700000,2022,"310,638"
3710000,2022,"151,711"
3720000,2022,"218,670"
3730000,2022,"221,512"
5690000,2022,"383,591"
5690000,2022,"383,591"
6410000,2022,"13,589,432"
3740000,2022,"1,190,964"
3750000,2022,"270,524"
3760000,2022,"367,446"
3770000,2022,"192,610"
5610000,2022,"360,384"
3780000,2022,"922,518"
3790000,2022,"230,460"
3800000,2022,"210,505"
3810000,2022,"481,553"
3820000,2022,"463,724"
3830000,2022,"548,228"
3840000,2022,"234,394"
3850000,2022,"313,834"
3860000,2022,"790,128"
3900000,2022,"287,945"
3910000,2022,"578,529"
3920000,2022,"91,546"
3930000,2022,"641,660"
5550000,2022,"344,664"
5560000,2022,"296,996"
3940000,2022,"1,076,535"
3950000,2022,"490,088"
3960100,2022,"296,122"
4100100,2022,"290,325"
3970000,2022,"78,137"
3980000,2022,"188,701"
3990000,2022,"737,353"
4000000,2022,"229,849"
4010000,2022,"512,912"
4020000,2022,"266,213"
4030000,2022,"160,221"
4040000,2022,"326,059"
4050000,2022,"1,074,971"
5620000,2022,"259,288"
5630000,2022,"438,235"
5640000,2022,"377,448"
4060000,2022,"495,315"
4070000,2022,"222,721"
4080000,2022,"188,842"
4090000,2022,"484,267"
5530000,2022,"910,814"
5540000,2022,"391,462"
5590000,2022,"243,432"
5600000,2022,"146,701"
5700000,2022,"113,150"
4140000,2022,"42,062"
4160000,2022,"62,150"
4170000,2022,"122,323"
6420000,2022,"1,536,498"
4180000,2022,"286,664"
4190000,2022,"360,807"
4200000,2022,"211,381"
4210000,2022,"89,426"
4220000,2022,"39,428"
4230000,2022,"82,806"
4240000,2022,"63,455"
4250000,2022,"67,977"
4260000,2022,"46,532"
4270000,2022,"37,728"
4280000,2022,"40,990"
4290000,2022,"34,931"
4300000,2022,"42,256"
4310000,2022,"23,388"
4320000,2022,"21,383"
4330000,2022,"32,206"
4340000,2022,"27,274"
4350000,2022,"27,866"
6430000,2022,"1,595,058"
5710000,2022,"849,573"
5720000,2022,"196,425"
5725000,2022,"191,273"
5730000,2022,"268,051"
5735000,2022,"193,824"
4390000,2022,"208,277"
4400000,2022,"130,988"
4420000,2022,"31,455"
4430000,2022,"49,520"
4440000,2022,"44,956"
5570000,2022,"37,262"
4450000,2022,"86,147"
4460000,2022,"37,055"
4470000,2022,"92,058"
4480000,2022,"27,767"
6440000,2022,"2,123,037"
4490000,2022,"657,559"
5650000,2022,"255,647"
5660000,2022,"401,912"
4500000,2022,"102,571"
4510000,2022,"97,157"
4520000,2022,"334,539"
4530000,2022,"176,413"
4540000,2022,"112,617"
5580000,2022,"44,475"
5680000,2022,"168,253"
4550000,2022,"50,092"
4570000,2022,"62,343"
4580000,2022,"49,964"
4590000,2022,"30,266"
4600000,2022,"98,068"
4610000,2022,"77,385"
4620000,2022,"61,335"
6450000,2022,"1,769,607"
4640000,2022,"651,495"
4650000,2022,"332,573"
4660000,2022,"318,922"
4670000,2022,"262,467"
4680000,2022,"273,697"
4690000,2022,"105,081"
4700000,2022,"77,948"
4710000,2022,"81,455"
4720000,2022,"92,422"
4730000,2022,"24,550"
4740000,2022,"23,489"
4750000,2022,"21,336"
4760000,2022,"26,508"
4770000,2022,"26,727"
4780000,2022,"52,338"
4790000,2022,"50,094"
6460000,2022,"1,817,697"
4800000,2022,"216,939"
4810000,2022,"274,765"
4820000,2022,"278,737"
4830000,2022,"116,456"
4840000,2022,"152,168"
4850000,2022,"45,792"
4860000,2022,"27,060"
4870000,2022,"24,655"
4880000,2022,"61,880"
4890000,2022,"38,471"
4900000,2022,"62,024"
4910000,2022,"35,650"
4920000,2022,"33,177"
4930000,2022,"65,831"
4940000,2022,"52,395"
4950000,2022,"90,608"
4960000,2022,"30,784"
4970000,2022,"52,197"
4980000,2022,"43,146"
4990000,2022,"47,597"
5000000,2022,"29,507"
5010000,2022,"37,858"
6470000,2022,"2,600,492"
5020000,2022,"496,650"
5030000,2022,"227,486"
5040000,2022,"269,164"
5050000,2022,"249,607"
5060000,2022,"139,324"
5070000,2022,"154,610"
5080000,2022,"408,110"
5090000,2022,"100,749"
5100000,2022,"101,088"
5110000,2022,"94,823"
5120000,2022,"70,373"
5130000,2022,"267,725"
5140000,2022,"23,340"
5150000,2022,"50,186"
5160000,2022,"24,295"
5170000,2022,"16,022"
5180000,2022,"34,650"
5190000,2022,"41,614"
5200000,2022,"30,353"
5210000,2022,"42,566"
5220000,2022,"112,487"
5230000,2022,"55,755"
5240000,2022,"30,139"
5250000,2022,"47,030"
5260000,2022,"8,996"
6480000,2022,"3,280,493"
5670000,2022,"1,021,487"
5670123,2022,"215,823"
5670140,2022,"248,512"
5670156,2022,"179,496"
5670184,2022,"183,662"
5670206,2022,"193,994"
5310000,2022,"343,782"
5330000,2022,"122,681"
5340000,2022,"109,369"
5350000,2022,"535,129"
5360000,2022,"102,945"
5370000,2022,"236,662"
5380000,2022,"353,792"
5390000,2022,"26,061"
5400000,2022,"61,456"
5410000,2022,"58,372"
5420000,2022,"50,448"
5430000,2022,"41,579"
5440000,2022,"42,465"
5450000,2022,"34,028"
5460000,2022,"37,708"
5470000,2022,"60,387"
5480000,2022,"42,142"
6500000,2022,"678,159"
6510000,2022,"493,389"
6520000,2022,"184,770"
